source_coords,dest1_coords,dest2_coords,source_D1_distance(in miles),source_D1_time(in minutes),source_D2_distance(in miles),source_D2_time(in minutes),total_shared_distance,total_shared_time,Matched_NoMatched
"(-73.785924, 40.645134)","(-73.99267578, 40.7313652)", ,15.43000,27.790, , ,,,"(-73.99267578, 40.7313652):Delay constraint failed"
"(-73.785924, 40.645134)","(-73.99277496, 40.74903488)","(-73.97592163, 40.75170517)",18.18000,26.450,17.53000,24.910,30.75500,26.700,Matched
"(-73.785924, 40.645134)","(-73.99286652, 40.69179535)", ,13.47000,21.570, , ,,,"(-73.99286652, 40.69179535):Delay constraint failed"
"(-73.785924, 40.645134)","(-73.99308014, 40.69286346)", ,13.49000,21.590, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95544434, 40.67110825)']"
"(-73.785924, 40.645134)","(-73.99334717, 40.73287201)", ,15.60000,28.410, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95050049, 40.77550125)', '(-73.76901245, 40.70062256)', '(-73.77885437, 40.73575592)']"
"(-73.785924, 40.645134)","(-73.99340057, 40.7361412)","(-73.9707489, 40.74868774)",18.60000,28.570,17.55000,25.230,31.83500,27.220,Matched
"(-73.785924, 40.645134)","(-73.99345398, 40.71921158)", ,14.56000,24.750, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.97066498, 40.75078964)', '(-73.97921753, 40.71382141)', '(-73.73773956, 40.68690872)', '(-73.92481995, 40.69216919)', '(-73.92403412, 40.69288635)', '(-73.7338562, 40.94774246)', '(-73.85671997, 40.74385452)', '(-73.87078094, 40.77403641)', '(-73.84455109, 40.74058151)', '(-73.9553299, 40.77690887)', '(-73.97790527, 40.73407745)', '(-73.98586273, 40.72938156)', '(-73.96476746, 40.75936508)', '(-73.96874237, 40.69229889)', '(-73.87291718, 40.77430344)']"
"(-73.785924, 40.645134)","(-73.99349213, 40.72714615)","(-73.71120453, 40.67738724)",15.06000,26.420,7.56000,10.290,20.77000,29.370,Matched
"(-73.785924, 40.645134)","(-73.99356842, 40.69624329)", ,13.95000,22.620, , ,,,"(-73.99356842, 40.69624329):Passenger constraint not satisfied for trip"
"(-73.785924, 40.645134)","(-73.99373627, 40.74599838)", ,18.42000,27.370, , ,,,"(-73.99373627, 40.74599838):Passenger constraint not satisfied for trip"
"(-73.785924, 40.645134)","(-73.99402618, 40.74633408)", ,18.37000,27.100, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.75974274, 40.67005539)', '(-73.84539032, 40.65422821)', '(-73.91368103, 40.64154053)']"
"(-73.785924, 40.645134)","(-73.99427795, 40.71711731)", ,14.93000,24.230, , ,,,"(-73.99427795, 40.71711731):Delay constraint failed"
"(-73.785924, 40.645134)","(-73.99458313, 40.75032043)", ,18.31000,26.820, , ,,,"(-73.99458313, 40.75032043):Not present in PreComputed rows or does not have angle <= 30"
"(-73.785924, 40.645134)","(-73.9947052, 40.68277359)", ,13.57000,22.930, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.94232178, 40.72587967)', '(-73.87648773, 40.74073029)']"
"(-73.785924, 40.645134)","(-73.99512482, 40.72802353)", ,15.17000,26.800, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.96105957, 40.71440887)', '(-73.9707489, 40.74868774)', '(-73.83529663, 40.67842102)']"
"(-73.785924, 40.645134)","(-73.99517059, 40.74940109)","(-73.97557068, 40.69697189)",18.48000,27.510,12.98000,20.550,26.73500,25.480,Matched
"(-73.785924, 40.645134)","(-73.99533081, 40.71730042)", ,15.24000,25.330, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95797729, 40.74269867)', '(-73.94837952, 40.77984619)', '(-73.86042786, 40.74491119)', '(-73.74351501, 40.6396904)', '(-73.86713409, 40.68715286)', '(-73.82338715, 40.72462082)', '(-73.91670227, 40.75497055)']"
"(-73.785924, 40.645134)","(-73.99567413, 40.69969559)", ,14.17000,23.120, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95050049, 40.77550125)', '(-73.76901245, 40.70062256)', '(-73.77885437, 40.73575592)']"
"(-73.785924, 40.645134)","(-73.99570465, 40.69752121)","(-73.93852234, 40.60287857)",14.07000,22.910,13.39000,18.540,24.84500,26.780,Matched
"(-73.785924, 40.645134)","(-73.99583435, 40.7432251)","(-73.97588348, 40.75254059)",18.61000,28.100,17.62000,25.090,31.67000,26.710,Matched
"(-73.785924, 40.645134)","(-73.99585724, 40.74687195)","(-73.96389008, 40.77098083)",18.73000,28.430,18.03000,26.540,32.24500,29.490,Matched
"(-73.785924, 40.645134)","(-73.99596405, 40.74251938)","(-73.96923828, 40.68965149)",18.61000,28.450,12.31000,19.180,26.53500,24.180,Matched
"(-73.785924, 40.645134)","(-73.99601746, 40.75902939)", ,18.56000,27.010, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.81159973, 40.75645828)']"
"(-73.785924, 40.645134)","(-73.99611664, 40.66931152)", ,14.31000,21.640, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.94624329, 40.66603851)']"
"(-73.785924, 40.645134)","(-73.99611664, 40.73958969)", ,18.70000,28.870, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.80444336, 40.6914711)', '(-73.95179749, 40.759552)', '(-73.73350525, 40.70396805)', '(-73.88345337, 40.76031876)', '(-73.87194824, 40.75368118)', '(-73.96792603, 40.76262665)', '(-73.95215607, 40.78119278)', '(-73.78205872, 40.70539093)', '(-73.81593323, 40.7006073)', '(-73.9283905, 40.75972748)']"
"(-73.785924, 40.645134)","(-73.99619293, 40.7179184)", ,15.04000,24.590, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.92382813, 40.7672081)', '(-73.88751221, 40.75904846)', '(-73.90486908, 40.6911087)', '(-73.85023499, 40.72083664)', '(-73.95729065, 40.67023468)', '(-73.86634827, 40.77128983)']"
"(-73.785924, 40.645134)","(-73.9962616, 40.73970032)","(-73.97496796, 40.75307083)",18.71000,28.900,17.62000,24.900,32.07000,27.270,Matched
"(-73.785924, 40.645134)","(-73.99649811, 40.73910904)", ,19.00000,29.470, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.85671997, 40.74385452)', '(-73.97588348, 40.75254059)', '(-73.87078094, 40.77403641)', '(-73.84455109, 40.74058151)', '(-73.9553299, 40.77690887)', '(-73.97790527, 40.73407745)', '(-73.98586273, 40.72938156)', '(-73.96476746, 40.75936508)', '(-73.96874237, 40.69229889)', '(-73.87291718, 40.77430344)']"
"(-73.785924, 40.645134)","(-73.996521, 40.73194885)", ,15.70000,28.780, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.96673584, 40.67295456)']"
"(-73.785924, 40.645134)","(-73.99672699, 40.72558212)", ,15.33000,27.400, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.94837952, 40.77984619)', '(-73.86042786, 40.74491119)', '(-73.74351501, 40.6396904)', '(-73.86713409, 40.68715286)', '(-73.82338715, 40.72462082)', '(-73.91670227, 40.75497055)']"
"(-73.785924, 40.645134)","(-73.99703217, 40.74744034)","(-73.99165344, 40.73440933)",18.68000,28.230,15.61000,28.460,29.72500,29.880,Matched
"(-73.785924, 40.645134)","(-73.99754333, 40.72927475)", ,15.32000,27.290, , ,,,"(-73.99754333, 40.72927475):Delay constraint failed"
"(-73.785924, 40.645134)","(-73.99778748, 40.75619125)","(-73.9739151, 40.68845749)",18.53000,27.180,12.40000,20.100,25.99000,26.230,Matched
"(-73.785924, 40.645134)","(-73.99784851, 40.67835617)", ,14.02000,23.970, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.96105957, 40.71440887)', '(-73.83529663, 40.67842102)']"
"(-73.785924, 40.645134)","(-73.99796295, 40.72047806)","(-73.98173523, 40.7242775)",15.33000,25.600,14.56000,24.650,27.36000,25.880,Matched
"(-73.785924, 40.645134)","(-73.99810791, 40.72537994)","(-73.97153473, 40.68714142)",15.16000,26.970,12.24000,19.610,25.72500,23.170,Matched
"(-73.785924, 40.645134)","(-73.99833679, 40.73767853)", ,18.89000,29.540, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.96252441, 40.76465988)', '(-73.71120453, 40.67738724)', '(-73.77636719, 40.6450882)', '(-73.86772156, 40.76580429)', '(-73.86763, 40.76567078)']"
"(-73.785924, 40.645134)","(-73.99848938, 40.68615723)", ,13.74000,22.410, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.97291565, 40.68841553)', '(-73.95932007, 40.68103027)', '(-73.93954468, 40.72421265)', '(-73.73736572, 40.68689346)', '(-73.89328003, 40.70210266)', '(-73.84954071, 40.72886658)']"
"(-73.785924, 40.645134)","(-73.99852753, 40.74946594)", ,18.66000,27.550, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.82472229, 40.7229538)']"
"(-73.785924, 40.645134)","(-73.99926758, 40.73400879)", ,15.79000,29.030, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.89015198, 40.75308609)', '(-73.85051727, 40.66954041)', '(-73.79019165, 40.6468277)', '(-73.88822937, 40.75067902)']"
"(-73.785924, 40.645134)","(-73.9994812, 40.76133347)","(-73.98709106, 40.73886108)",18.85000,27.580,18.08000,27.020,31.87000,29.550,Matched
"(-73.785924, 40.645134)","(-73.99951172, 40.6321907)","(-73.95290375, 40.59923172)",14.69000,23.990,14.04000,19.700,26.03500,24.210,Matched
"(-73.785924, 40.645134)","(-73.99952698, 40.67827988)","(-73.98356628, 40.6944809)",15.08000,23.890,13.24000,20.590,25.18500,22.880,Matched
"(-73.785924, 40.645134)","(-73.99957275, 40.69361877)", ,13.73000,21.650, , ,,,"(-73.99957275, 40.69361877):Delay constraint failed"
"(-73.785924, 40.645134)","(-73.99958038, 40.75449753)","(-73.97386169, 40.78298187)",18.52000,26.970,19.35000,29.270,32.00500,30.200,Matched
"(-73.785924, 40.645134)","(-73.99964905, 40.73961258)", ,18.96000,29.320, , ,,,"(-73.99964905, 40.73961258):Passenger constraint not satisfied for trip"
"(-73.785924, 40.645134)","(-74.00039673, 40.73687363)", ,19.11000,29.910, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95050049, 40.77550125)', '(-73.76901245, 40.70062256)', '(-73.77885437, 40.73575592)']"
"(-73.785924, 40.645134)","(-74.00066376, 40.74617767)","(-73.98747253, 40.73246002)",18.93000,28.470,15.46000,27.870,29.69500,29.650,Matched
"(-73.785924, 40.645134)","(-74.0007782, 40.73335648)","(-73.96481323, 40.75754547)",15.75000,28.960,17.63000,25.940,30.23000,32.500,Matched
"(-73.785924, 40.645134)","(-74.0008316, 40.68151855)", ,15.34000,23.700, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.86177826, 40.76844025)', '(-73.94429779, 40.71359634)', '(-73.95513153, 40.69444275)', '(-73.96923828, 40.68965149)', '(-73.7891922, 40.64242172)']"
"(-73.785924, 40.645134)","(-74.00111389, 40.73014832)","(-73.98036957, 40.72232056)",15.60000,28.430,14.61000,24.840,28.82500,26.240,Matched
"(-73.785924, 40.645134)","(-74.00120544, 40.72792435)", ,15.36000,27.620, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.97120667, 40.75561142)', '(-73.81965637, 40.70231247)']"
"(-73.785924, 40.645134)","(-74.00161743, 40.72932053)","(-73.9854126, 40.73509979)",15.57000,28.400,18.21000,27.280,29.77000,29.810,Matched
"(-73.785924, 40.645134)","(-74.00193787, 40.74562836)","(-73.96324921, 40.6791687)",18.95000,28.490,11.77000,18.470,26.01500,24.520,Matched
"(-73.785924, 40.645134)","(-74.0021286, 40.73308563)", ,15.89000,29.540, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.9739151, 40.68845749)', '(-73.86490631, 40.72285461)', '(-73.86492157, 40.77043152)', '(-73.94207001, 40.71832275)']"
"(-73.785924, 40.645134)","(-74.00247955, 40.5775795)","(-73.96710205, 40.59421921)",17.46000,21.910,15.85000,20.300,26.80500,23.190,Matched
"(-73.785924, 40.645134)","(-74.00257111, 40.68547821)","(-74.0008316, 40.68151855)",14.04000,22.370,15.34000,23.700,25.22500,23.040,Matched
"(-73.785924, 40.645134)","(-74.00270081, 40.75600433)", ,18.72000,27.260, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.82930756, 40.69573593)']"
"(-73.785924, 40.645134)","(-74.00286102, 40.75629044)", ,18.88000,28.500, , ,,,"(-74.00286102, 40.75629044):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.00305176, 40.75632095)","(-73.96627808, 40.7049408)",18.89000,28.560,12.74000,20.910,27.02000,27.900,Matched
"(-73.785924, 40.645134)","(-74.00378418, 40.7341156)","(-73.88737488, 40.75031662)",16.54000,30.050,12.13000,18.440,27.15500,26.050,Matched
"(-73.785924, 40.645134)","(-74.0039978, 40.72096634)", ,15.42000,26.000, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.86177826, 40.76844025)', '(-73.94429779, 40.71359634)', '(-73.95513153, 40.69444275)', '(-73.96923828, 40.68965149)', '(-73.7891922, 40.64242172)']"
"(-73.785924, 40.645134)","(-74.00411224, 40.72198105)", ,15.52000,26.330, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.9739151, 40.68845749)', '(-73.86490631, 40.72285461)', '(-73.86492157, 40.77043152)', '(-73.94207001, 40.71832275)']"
"(-73.785924, 40.645134)","(-74.00421143, 40.7210083)","(-73.99619293, 40.7179184)",15.43000,26.030,15.04000,24.590,28.05500,25.180,Matched
"(-73.785924, 40.645134)","(-74.00426483, 40.74053192)", ,19.37000,30.060, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.97724152, 40.74452591)', '(-73.97496796, 40.75307083)']"
"(-73.785924, 40.645134)","(-74.00484467, 40.70733643)","(-73.98597717, 40.67760468)",15.44000,25.710,13.10000,20.720,25.95500,24.360,Matched
"(-73.785924, 40.645134)","(-74.00495148, 40.721241)","(-73.97795105, 40.76524734)",15.64000,26.800,18.17000,26.990,29.04000,31.680,Matched
"(-73.785924, 40.645134)","(-74.00525665, 40.73240662)", ,15.76000,29.100, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.91004181, 40.76938248)', '(-73.98356628, 40.6944809)', '(-74.00111389, 40.73014832)', '(-73.79031372, 40.64677048)', '(-73.84516907, 40.72424316)', '(-73.98036957, 40.72232056)', '(-73.7939682, 40.66730118)']"
"(-73.785924, 40.645134)","(-74.00534821, 40.72380066)", ,15.68000,27.000, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.97724152, 40.74452591)', '(-73.97496796, 40.75307083)']"
"(-73.785924, 40.645134)","(-74.00541687, 40.73878098)","(-73.93790436, 40.82450104)",19.47000,30.390,19.37000,28.380,34.56500,36.950,Matched
"(-73.785924, 40.645134)","(-74.00553894, 40.71146011)", ,15.27000,25.210, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.92382813, 40.7672081)', '(-73.88751221, 40.75904846)', '(-73.97743988, 40.66575241)', '(-73.90486908, 40.6911087)', '(-73.85023499, 40.72083664)', '(-73.99619293, 40.7179184)', '(-73.95729065, 40.67023468)', '(-73.86634827, 40.77128983)']"
"(-73.785924, 40.645134)","(-74.00562286, 40.70914078)","(-73.99533081, 40.71730042)",15.52000,25.880,15.24000,25.330,28.18000,26.670,Matched
"(-73.785924, 40.645134)","(-74.00584412, 40.70797348)", ,15.64000,26.430, , ,,,"(-74.00584412, 40.70797348):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.00588226, 40.65063858)", ,14.52000,23.090, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.92867279, 40.68418121)', '(-73.95420074, 40.67316818)', '(-73.852005, 40.72877884)', '(-73.96673584, 40.67295456)']"
"(-73.785924, 40.645134)","(-74.00588226, 40.71123886)","(-73.90397644, 40.63394547)",15.27000,25.210,9.84000,15.430,22.44500,24.900,Matched
"(-73.785924, 40.645134)","(-74.00598907, 40.70889282)","(-73.96152496, 40.62068176)",15.54000,26.000,14.01000,23.210,27.01000,31.400,Matched
"(-73.785924, 40.645134)","(-74.00608826, 40.70622253)", ,15.52000,25.850, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.92835236, 40.66828918)', '(-73.82930756, 40.69573593)']"
"(-73.785924, 40.645134)","(-74.00669861, 40.73109818)", ,16.22000,28.820, , ,,,"(-74.00669861, 40.73109818):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.00682068, 40.57933044)", ,17.82000,22.930, , ,,,"(-74.00682068, 40.57933044):Passenger constraint not satisfied for trip"
"(-73.785924, 40.645134)","(-74.00790405, 40.73122406)", ,16.26000,28.780, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.97142029, 40.75619888)', '(-73.97873688, 40.76679993)', '(-73.79608154, 40.66765976)', '(-73.94034576, 40.76054001)', '(-73.95231628, 40.78662872)']"
"(-73.785924, 40.645134)","(-74.00830078, 40.70749664)","(-73.96068573, 40.67593002)",15.76000,26.650,11.64000,19.300,24.96500,23.890,Matched
"(-73.785924, 40.645134)","(-74.00856781, 40.73343277)","(-73.94966125, 40.78214264)",16.70000,29.840,18.93000,28.450,31.62000,36.790,Matched
"(-73.785924, 40.645134)","(-74.00862885, 40.71976089)","(-73.98670197, 40.66840744)",15.73000,26.780,14.46000,22.450,27.85000,26.980,Matched
"(-73.785924, 40.645134)","(-74.009552, 40.71554184)", ,15.43000,25.770, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.80444336, 40.6914711)', '(-73.95179749, 40.759552)', '(-73.73350525, 40.70396805)', '(-73.88345337, 40.76031876)', '(-73.87194824, 40.75368118)', '(-73.96792603, 40.76262665)', '(-73.95215607, 40.78119278)', '(-73.78205872, 40.70539093)', '(-73.96546173, 40.65267563)', '(-74.00508881, 40.72294998)', '(-73.81593323, 40.7006073)', '(-73.9283905, 40.75972748)']"
"(-73.785924, 40.645134)","(-74.0096817, 40.72592163)", ,16.01000,28.050, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.82472229, 40.7229538)']"
"(-73.785924, 40.645134)","(-74.01068115, 40.72360611)","(-73.74675751, 40.71390915)",15.96000,27.930,7.62000,11.720,21.58500,28.150,Matched
"(-73.785924, 40.645134)","(-74.01084137, 40.70581818)", ,15.80000,26.890, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95231628, 40.78662872)']"
"(-73.785924, 40.645134)","(-74.01290894, 40.64299774)", ,15.40000,25.220, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.71291351, 40.63681412)']"
"(-73.785924, 40.645134)","(-74.0145874, 40.64673233)", ,15.20000,24.620, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.81643677, 40.71327591)']"
"(-73.785924, 40.645134)","(-74.01535797, 40.70943069)","(-73.99427795, 40.71711731)",16.16000,27.800,14.93000,24.230,28.83000,26.770,Matched
"(-73.785924, 40.645134)","(-74.01535797, 40.70952225)","(-73.99784851, 40.67835617)",16.15000,27.790,14.02000,23.970,27.91500,27.210,Matched
"(-73.785924, 40.645134)","(-74.01618958, 40.7092514)", ,16.29000,28.470, , ,,,"(-74.01618958, 40.7092514):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.01699829, 40.70745087)", ,17.60000,28.250, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.91716003, 40.70163727)', '(-73.8328476, 40.76157761)', '(-73.95264435, 40.77585602)', '(-73.79284668, 40.6587677)']"
"(-73.785924, 40.645134)","(-74.01721191, 40.71115875)", ,16.24000,28.410, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.79284668, 40.6587677)']"
"(-73.785924, 40.645134)","(-74.0203476, 40.62059784)", ,19.74000,24.460, , ,,,"(-74.0203476, 40.62059784):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.02771759, 40.6233902)", ,20.27000,24.360, , ,,,"(-74.02771759, 40.6233902):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.03201294, 40.7430191)","(-73.996521, 40.73194885)",19.91000,30.850,15.70000,28.780,31.12500,30.390,Matched
"(-73.785924, 40.645134)","(-74.03395081, 40.73004913)", ,16.35000,29.720, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.95671844, 40.74467087)', '(-73.79933167, 40.6672554)', '(-73.77322388, 40.71449661)']"
"(-73.785924, 40.645134)","(-74.05259705, 40.60400009)", ,22.91000,28.670, , ,,,"(-74.05259705, 40.60400009):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.05645752, 40.7363739)", ,16.35000,29.720, , ,,,"(-74.05645752, 40.7363739):Delay constraint failed"
"(-73.785924, 40.645134)","(-74.12947083, 40.87415314)","(-73.99611664, 40.66931152)",19.70000,28.700,14.31000,21.640,28.66000,32.370,Matched
"(-73.785924, 40.645134)","(-74.17385864, 40.84911346)", ,20.03000,31.980, , ,,,"Probable Match already taken, no other matches found from candidates :['(-73.80557251, 40.68584824)', '(-74.12947083, 40.87415314)', '(-73.7844162, 40.59202957)', '(-73.94624329, 40.66603851)', '(-73.99611664, 40.66931152)', '(-73.98168945, 40.74814224)']"
